model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
standard_dfm,exact,pre_third,DELTA_MT,0.2,68,0.45588235294117646,0.4340277777777778,29,7,30,2,1.223070588235294,0.4973509936799443
standard_dfm,pseudo,pre_advance,DELTA_SA,0.0,79,0.5949367088607594,0.5124327956989247,43,5,27,4,0.3997025316455695,0.14927297902243644
standard_dfm,pseudo,pre_advance,DELTA_SA,0.1,61,0.5901639344262295,0.5084459459459459,33,4,21,3,0.5046213114754097,0.15690745041092968
standard_dfm,pseudo,pre_advance,DELTA_SA,0.2,52,0.6153846153846154,0.518341307814992,29,4,16,3,0.5673499999999999,0.16515326703775854
standard_dfm,pseudo,pre_second,DELTA_TS,0.0,79,0.5822784810126582,0.47585034013605443,45,4,29,1,0.23798607594936708,0.0780237741634836
standard_dfm,pseudo,pre_second,DELTA_TS,0.1,51,0.6078431372549019,0.45588235294117646,31,3,17,0,0.3465450980392156,0.07780147929908963
standard_dfm,pseudo,pre_second,DELTA_TS,0.2,38,0.6578947368421053,0.44642857142857145,25,3,10,0,0.41342105263157897,0.07955246191952188
standard_dfm,pseudo,pre_third,DELTA_MT,0.0,80,0.45,0.43107769423558895,34,8,36,2,1.05551,0.4884031585635367
standard_dfm,pseudo,pre_third,DELTA_MT,0.1,75,0.4266666666666667,0.4217638691322902,30,8,35,2,1.123417333333333,0.4910094750294816
standard_dfm,pseudo,pre_third,DELTA_MT,0.2,68,0.45588235294117646,0.4340277777777778,29,7,30,2,1.223070588235294,0.49892495388082403
