model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,run_label,source_dir,inferred_max_iter
bridge,exact,pre_advance,A,80,4.873697083215683,2.0735239008375914,-0.08665986755251,0.6828893713352308,0.2066013457099369,0.9,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,80,3.8564125474777735,2.2054648592041737,0.2844414852484452,0.5403501890229906,0.2099336614599493,0.8875,1.0,32.75,9.14932393700144e-05,9.44984810219826e-05,9.96714330521104e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,80,3.804827275830293,2.073555371545247,0.1026657256179363,0.5331221990342772,0.2001683847700931,0.9,1.0,33.675,9.118507157268116e-05,9.453104719048952e-05,9.98981644840629e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
midas_umidas,exact,pre_advance,A,80,13.366462459510316,8.137926816907179,-1.4902070873138529,1.8728728909693328,0.0021819846694521,0.6125,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
monthly_mixed_frequency_kalman_em,exact,pre_advance,A,80,4.709589388584287,2.2049856584706684,0.3094560271817325,0.6598950410548257,0.3162377505299079,0.95,0.975,44.625,9.91199575129246e-05,9.625046418504891e-05,0.0002863668013044,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
no_revision,exact,pre_advance,A,80,7.26944298718703,2.553570419453158,-0.1943847229089564,1.0185748655930085,0.0511144806424531,0.8875,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
release_dfm,exact,pre_advance,A,80,3.0658631497628757,1.6259560683385963,0.5613778136832768,0.4295805264860707,0.2108819315398011,0.9375,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
revision_dfm_kalman_em,exact,pre_advance,A,80,3.5840872522787186,1.8718069794377763,0.1699659884013135,0.5021926986287658,0.1931812947143956,0.95,1.0,26.0875,9.359560027470764e-05,9.408933337695962e-05,9.95608436420617e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
standard_dfm,exact,pre_advance,A,80,3.0658631497628757,1.6259560683385963,0.5613778136832768,0.4295805264860707,0.2108819315398011,0.9375,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
ar,exact,pre_second,S,79,6.942115480721942,2.4901407735357477,0.042512275116617,1.0,1.0,0.8987341772151899,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
bridge,exact,pre_second,S,79,4.54265384858136,2.0823601603453783,-0.0567565170461702,0.6543616079559872,0.1929801326672391,0.9113924050632912,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,79,0.5997128541946206,0.4480767002414484,-0.009188268190343,0.0863876228881536,0.1557136660035639,0.9746835443037974,1.0,32.822784810126585,9.056807028423922e-05,9.515832783976328e-05,9.989324320124018e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,79,0.6402321314452203,0.4785336524031924,0.0635357425566104,0.0922243562820478,0.1560101933490238,0.9746835443037974,1.0,34.139240506329116,9.24548176061042e-05,9.521972066430178e-05,9.987119601564544e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
midas_umidas,exact,pre_second,S,79,4.770330173181986,2.073561429579366,0.4285683883104983,0.6871579976491399,0.2968302601058723,0.8607594936708861,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
monthly_mixed_frequency_kalman_em,exact,pre_second,S,79,0.6082852627940439,0.4013057930417653,0.0295685941395789,0.0876224638560443,0.1556715198197333,0.9746835443037974,0.9493670886075948,45.62025316455696,0.0001005968980813,9.557172289744612e-05,0.0002441024158214,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
no_revision,exact,pre_second,S,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.0820589523663922,0.1554026466179592,0.9620253164556962,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
release_dfm,exact,pre_second,S,79,0.6907381923525489,0.4420605262914328,-0.0075048396001814,0.0994996689799686,0.1561388973955709,0.9620253164556962,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
revision_dfm_kalman_em,exact,pre_second,S,79,0.66045495551236,0.4509621483086539,0.0672849440684432,0.0951374199041235,0.1558454402578891,0.9620253164556962,1.0,26.17721518987342,9.316474318953557e-05,9.327890490729817e-05,9.990017226220275e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
standard_dfm,exact,pre_second,S,79,2.9233852978395793,1.6559888022137654,0.6257983634253164,0.4211087104439184,0.1984054634308842,0.9240506329113924,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
ar,exact,pre_third,T,80,6.853900266254954,2.504536216607909,0.0681353139193999,1.0,1.0,0.9,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
bridge,exact,pre_third,T,80,4.4019297631577015,2.034724902716331,-0.0398637238758494,0.642251797101647,0.1851955957714749,0.9,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,80,0.3711644509378306,0.2425147280127902,-0.0485684828427908,0.0541537572067179,0.1487783758871873,1.0,1.0,32.4,9.216450084650448e-05,9.597984837873174e-05,9.983022700092612e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,80,0.3711383477667407,0.244960291998392,-0.0391252355669384,0.0541499486933058,0.1487840493351014,1.0,1.0,34.4875,9.2412141723591e-05,9.467137550169144e-05,9.964964331248692e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
midas_umidas,exact,pre_third,T,80,6.1904905088081,2.464334501422958,0.360042216092577,0.9032069724280728,0.3866718948368688,0.875,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
monthly_mixed_frequency_kalman_em,exact,pre_third,T,80,0.3771221274742741,0.2636991802308038,0.0023809721026204,0.0550229960787476,0.1488273142878372,1.0,0.95,44.6875,9.910693770506556e-05,9.652373063638478e-05,0.0002739932333404,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
no_revision,exact,pre_third,T,80,0.3621867125530698,0.2402725,-0.0484925,0.0528438842823974,0.1487243773879313,1.0,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
release_dfm,exact,pre_third,T,80,0.4446166872002175,0.2866196694384428,-0.0044366886745788,0.0648706094235539,0.149209923288727,1.0,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
revision_dfm_kalman_em,exact,pre_third,T,80,0.3718940965001334,0.2447131488517397,-0.0386709860462395,0.0542602141923696,0.1487874136608083,1.0,1.0,25.7375,9.371564962855168e-05,9.392496397867931e-05,9.999327173321583e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
standard_dfm,exact,pre_third,T,80,2.9071466913431796,1.6952067512158628,0.626428932902157,0.4241594680997125,0.1932321572709735,0.925,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
ar,pseudo,pre_advance,A,80,7.136876466075766,2.4019986787197354,-0.0348836821925187,1.0,1.0,0.9125,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
bridge,pseudo,pre_advance,A,80,4.853299396730429,2.061680360176223,-0.0626212282907241,0.6800313021809988,0.2078092787274127,0.9,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,80,3.8667653871861143,2.208998863040122,0.2930242748177778,0.5418008011720942,0.2096764709702128,0.8875,1.0,32.775,9.23075239669302e-05,9.527860466016932e-05,9.963984337494167e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,80,3.803585927561054,2.070372237231512,0.1071580250593254,0.5329482646422306,0.1996951404889217,0.9,1.0,33.7375,9.146146375007092e-05,9.49736021853073e-05,9.990324597919189e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
midas_umidas,pseudo,pre_advance,A,80,13.55397343598597,8.229496807262095,-1.5805326543914464,1.8991464263691624,0.0031455831228358,0.6125,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,80,4.710572869899431,2.2105510711962473,0.3145644622604198,0.6600328438204779,0.316310882787199,0.95,0.975,44.6,9.939353216406568e-05,9.640292427478568e-05,0.0002863668013044,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
no_revision,pseudo,pre_advance,A,80,7.26944298718703,2.553570419453158,-0.1943847229089564,1.0185748655930085,0.0511144806424531,0.8875,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
release_dfm,pseudo,pre_advance,A,80,3.051686880620195,1.617840274844697,0.5850074419094152,0.4275941856533457,0.2116061668132361,0.9375,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
revision_dfm_kalman_em,pseudo,pre_advance,A,80,3.57088459441811,1.864088761429981,0.1767024356033943,0.5003427775991157,0.1935965796481712,0.95,1.0,26.1125,9.336834772184863e-05,9.36687892577695e-05,9.99999080974512e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
standard_dfm,pseudo,pre_advance,A,80,3.051686880620195,1.617840274844697,0.5850074419094152,0.4275941856533457,0.2116061668132361,0.9375,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
ar,pseudo,pre_second,S,79,6.942115480721942,2.4901407735357477,0.042512275116617,1.0,1.0,0.8987341772151899,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
bridge,pseudo,pre_second,S,79,4.542167880186523,2.0691295163901073,-0.0561920369722996,0.654291605030195,0.1916852752037389,0.9113924050632912,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,79,0.5991036053382641,0.4468902162230266,-0.009698754124582,0.0862998616202738,0.1557071184192851,0.9746835443037974,1.0,33.0126582278481,9.068423348732113e-05,9.508449153555436e-05,9.988045172015791e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,79,0.6397055644348428,0.4772793371802066,0.0627212431102382,0.0921485051943153,0.1560025070877839,0.9746835443037974,1.0,34.0253164556962,9.226894145051616e-05,9.490354410882066e-05,9.999303264763624e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
midas_umidas,pseudo,pre_second,S,79,4.762771639416986,2.056091631828908,0.3916317728814475,0.6860692036372872,0.2949752830466134,0.8734177215189873,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,79,0.6081282669672763,0.400794429397885,0.0289544239291325,0.0875998488725852,0.1556697826887128,0.9746835443037974,0.9493670886075948,45.63291139240506,0.0001005929052231,9.532703282480904e-05,0.0002441024158214,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
no_revision,pseudo,pre_second,S,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.0820589523663922,0.1554026466179592,0.9620253164556962,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
release_dfm,pseudo,pre_second,S,79,0.6904136306729566,0.4416792069701228,-0.0079340789482546,0.0994529164186645,0.1561355396190309,0.9620253164556962,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
revision_dfm_kalman_em,pseudo,pre_second,S,79,0.6602711636334132,0.4505084513527118,0.0668694939880955,0.0951109449946442,0.1558424987832842,0.9620253164556962,1.0,26.164556962025316,9.320625518598168e-05,9.344695210710328e-05,9.989508682779892e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
standard_dfm,pseudo,pre_second,S,79,2.91628596847266,1.6502216253940645,0.629068819194277,0.420086064049367,0.1983784451516895,0.9240506329113924,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
ar,pseudo,pre_third,T,80,6.853900266254954,2.504536216607909,0.0681353139193999,1.0,1.0,0.9,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
bridge,pseudo,pre_third,T,80,4.398694165093339,2.023836204423721,-0.0372443919640486,0.6417797158138154,0.1845357697294485,0.9,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,80,0.3711227307774689,0.2424756312402555,-0.0485963109657912,0.0541476701382254,0.1487780994188997,1.0,1.0,32.45,9.177091728230236e-05,9.487247649140756e-05,9.96716280950298e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,80,0.3711507671909406,0.2449644817264721,-0.039136421137563,0.0541517607162004,0.1487841301562618,1.0,1.0,34.4875,9.22952143116899e-05,9.440581813614707e-05,9.998239234150556e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
midas_umidas,pseudo,pre_third,T,80,6.186914482958165,2.466880937795325,0.3828185062853511,0.9026852219340452,0.3847185977534022,0.875,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,80,0.376214431407511,0.2632578902831454,0.001126045967378,0.0548905611101164,0.1488212036154868,1.0,0.95,44.6875,9.977180739349876e-05,9.629739269598512e-05,0.0002739932333404,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
no_revision,pseudo,pre_third,T,80,0.3621867125530698,0.2402725,-0.0484925,0.0528438842823974,0.1487243773879313,1.0,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
release_dfm,pseudo,pre_third,T,80,0.4446354112046444,0.2866479518602379,-0.004369775270577,0.0648733412993764,0.1492100595191605,1.0,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
revision_dfm_kalman_em,pseudo,pre_third,T,80,0.3718221420689141,0.2446646699590366,-0.0386888421423432,0.0542497158733944,0.1487869360300715,1.0,1.0,25.7625,9.335637143285768e-05,9.383266098786296e-05,9.978008755801868e-05,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
standard_dfm,pseudo,pre_third,T,80,2.906128566370332,1.6923315853777292,0.6300497207873997,0.4240109212966813,0.1930971600572908,0.925,1.0,0.0,,,,exact_pseudo_backtest_mature_latest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_latest_max_iter100,100.0
ar,exact,pre_advance,A,80,7.136876466075766,2.4019986787197354,-0.0348836821925187,1.0,1.0,0.9125,1.0,0.0,,,,exact_pseudo_backtest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_max_iter100,100.0
bridge,exact,pre_advance,A,80,4.873697083215683,2.0735239008375914,-0.0866598675525098,0.6828893713352308,0.2066013457099369,0.9,1.0,0.0,,,,exact_pseudo_backtest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,80,3.565938234338687,2.10176200730812,0.3030224497820539,0.4996497068835254,0.2062106564235679,0.9125,1.0,31.75,8.967894641730026e-05,9.288089957869008e-05,9.972064680272848e-05,exact_pseudo_backtest_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_max_iter100,100.0
