model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,run_label,source_dir,inferred_max_iter
standard_dfm,pseudo,pre_third,DELTA_MT,80,1.1144400093532312,0.6765622800720157,0.3539815506441414,0.2865370368943151,0.0855333029224339,0.2375,1.0,0.0,,,,exact_pseudo_backtest_mature_1y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_1y_max_iter100,100.0
ar,exact,pre_advance,DELTA_SA,79,0.6781421206748107,0.4682494597319136,0.0830363873945812,1.0,1.0,0.5316455696202531,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
bridge,exact,pre_advance,DELTA_SA,79,0.7182954588874345,0.4981139843812445,-8.351340754924108e-05,1.0592108010820322,0.5886505918118786,0.5316455696202531,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,32.70886075949367,9.101556337904792e-05,9.41160365156028e-05,9.991144308001352e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,79,0.6239112681139392,0.4573032681713009,0.069944513101131,0.920030254857334,0.5308040762765983,0.6329113924050633,1.0,34.164556962025316,9.073115051153716e-05,9.410972860691555e-05,9.979822504941555e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
midas_umidas,exact,pre_advance,DELTA_SA,79,13.866667467379608,7.93109405552623,0.9838526443098988,20.44802563448066,0.0026899110965452,0.430379746835443,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,79,0.562594462404261,0.4040064024810307,0.0445172014842578,0.8296114416907628,0.0635063224101693,0.5949367088607594,0.9746835443037974,45.9873417721519,9.811057929101958e-05,9.556123767243944e-05,0.0002499161953542,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
no_revision,exact,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
release_dfm,exact,pre_advance,DELTA_SA,79,0.6416466896223114,0.4275288832410043,-0.0083203786523863,0.9461832115424668,0.7003278430952298,0.5949367088607594,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,79,0.6347405571428794,0.4447216166727961,0.0828910747312933,0.9359993101612047,0.6117810590098508,0.6075949367088608,1.0,26.860759493670887,9.443263938930034e-05,9.430343243926888e-05,9.982012003202512e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
standard_dfm,exact,pre_advance,DELTA_SA,79,0.6416466896223114,0.4275288832410043,-0.0083203786523863,0.9461832115424668,0.7003278430952298,0.5949367088607594,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
ar,exact,pre_second,DELTA_TS,79,0.4079162001920096,0.2599709855671533,0.0163794608735074,1.0,1.0,0.6075949367088608,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
bridge,exact,pre_second,DELTA_TS,79,0.4916791866250372,0.359095735161813,0.0192672978696153,1.2053436132068291,0.0004633438481438,0.620253164556962,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,33.10126582278481,9.082527133714138e-05,9.419516249143805e-05,9.984730119052758e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,79,0.3620842970276436,0.2390001968989479,-0.0510006458427384,0.8876438269850706,0.0969707811791617,0.5443037974683544,1.0,35.40506329113924,9.098361059742696e-05,9.480598399541228e-05,9.995821526654506e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
midas_umidas,exact,pre_second,DELTA_TS,79,3.124113019494642,1.247401789736979,0.0017971423329228,7.658712789597703,0.116762937476315,0.6835443037974683,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,79,0.386023605913001,0.2643829568202118,0.0005353461718106,0.9463306574519385,0.5217752693337947,0.5569620253164557,0.9620253164556962,47.0126582278481,9.822800955177292e-05,9.624346607630386e-05,0.0002141127235462,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
no_revision,exact,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
release_dfm,exact,pre_second,DELTA_TS,79,0.3637919631069554,0.2423442573273786,-0.0208241387175781,0.8918301428962992,0.1005788867539287,0.5822784810126582,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,79,0.361393279460959,0.2381116207442476,-0.0504947948676357,0.8859498085411861,0.0934222326852583,0.5822784810126582,1.0,27.26582278481013,9.390884019969012e-05,9.408940900249592e-05,9.998581246339528e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
standard_dfm,exact,pre_second,DELTA_TS,79,0.3671373475049814,0.2465035300103428,0.0022413024488946,0.9000312989093513,0.1299412659711167,0.5822784810126582,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
ar,exact,pre_third,DELTA_MT,73,3.4562825071803047,1.9906650817424203,0.6527294418742715,1.0,1.0,0.3835616438356164,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
bridge,exact,pre_third,DELTA_MT,73,2.1997742930833586,1.6393826837616563,-0.3635492148074697,0.6364567388555205,0.1952277647856218,0.5205479452054794,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,73,1.4192460175958963,1.0894660206381124,0.3999688064225756,0.410627897067865,0.1262624464311282,0.0,1.0,32.3013698630137,9.232645423009718e-05,9.557355868613556e-05,9.981949810062798e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,73,1.4228083800918023,1.0926639140037668,0.4016842115433318,0.4116585890001665,0.1266333077328602,0.2876712328767123,1.0,33.84931506849315,9.361330651821446e-05,9.60163388830172e-05,9.992570249547904e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
midas_umidas,exact,pre_third,DELTA_MT,73,15.806499283290735,7.547618832282034,3.455544528803315,4.573266001969832,0.1166285626132627,0.4657534246575342,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,73,1.4729562811382046,1.140546965658868,0.4416977961297647,0.42616779099457,0.1309749595258995,0.3698630136986301,0.9315068493150684,45.43835616438356,0.000100665306748,9.561404412444503e-05,0.0002458013821821,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
no_revision,exact,pre_third,DELTA_MT,73,1.4192460175958963,1.0894660206381124,0.3999688064225756,0.410627897067865,0.1262624464311282,0.0,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
release_dfm,exact,pre_third,DELTA_MT,73,1.523209235729161,1.1825532338572389,0.7225878983230085,0.4407073879420294,0.1398001496135001,0.4657534246575342,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,73,1.4221756332955529,1.0923338550467057,0.4017791437535114,0.4114755175079101,0.1265455389781302,0.3424657534246575,1.0,26.684931506849313,9.455771238683848e-05,9.484132559566726e-05,9.989389483527708e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
standard_dfm,exact,pre_third,DELTA_MT,73,1.4613218249940112,1.160558619674936,0.4649875015961157,0.4228016147285897,0.1390318981786117,0.4383561643835616,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
ar,pseudo,pre_advance,DELTA_SA,79,0.6781421206748107,0.4682494597319136,0.0830363873945812,1.0,1.0,0.5316455696202531,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
bridge,pseudo,pre_advance,DELTA_SA,79,0.7221269467369036,0.4993623149432482,0.0016771364521283,1.064860778767619,0.5708985983339634,0.5316455696202531,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,33.22784810126582,9.13661986548101e-05,9.423040918626604e-05,9.998204957247216e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.6252284404673826,0.4584538151776041,0.0712327814319129,0.9219725797967327,0.5404584871121312,0.620253164556962,1.0,34.25316455696203,9.09177340677272e-05,9.42798795820856e-05,9.979619568631236e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
midas_umidas,pseudo,pre_advance,DELTA_SA,79,13.497152970832795,7.690336465637355,1.185262584138088,19.903133221399003,0.0034713520275443,0.4430379746835443,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.5622733231991663,0.4032377432077059,0.0446679760370576,0.8291378843120012,0.0627995889826958,0.5949367088607594,0.9746835443037974,45.9873417721519,9.800654654209554e-05,9.582613082697306e-05,0.0002499161953542,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
no_revision,pseudo,pre_advance,DELTA_SA,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.8400344207902792,0.1379643409208686,0.0,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
release_dfm,pseudo,pre_advance,DELTA_SA,79,0.6405783165541686,0.4269407485848618,-0.0075914967985467,0.9446077702956088,0.6905935954029417,0.5949367088607594,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,79,0.6341880687182305,0.4443259391614789,0.0830922948887568,0.9351846012560876,0.6072841607053001,0.6075949367088608,1.0,26.873417721518987,9.421408799523664e-05,9.417924797579664e-05,9.983430954932653e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
standard_dfm,pseudo,pre_advance,DELTA_SA,79,0.6405783165541686,0.4269407485848618,-0.0075914967985467,0.9446077702956088,0.6905935954029417,0.5949367088607594,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
ar,pseudo,pre_second,DELTA_TS,79,0.4079162001920096,0.2599709855671533,0.0163794608735074,1.0,1.0,0.6075949367088608,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
bridge,pseudo,pre_second,DELTA_TS,79,0.4923442142946105,0.3585367459985778,0.0191735729055232,1.2069739178362122,0.0004344439258213,0.6329113924050633,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,33.063291139240505,9.112847034118088e-05,9.425882265419092e-05,9.986619802177084e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,79,0.362002859276295,0.2389581676837568,-0.0510217811295926,0.8874441836482523,0.0965576689754706,0.5443037974683544,1.0,35.34177215189873,9.01167983907833e-05,9.433482603753274e-05,9.927023433255888e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
midas_umidas,pseudo,pre_second,DELTA_TS,79,3.1241983182834105,1.2521986485220304,-0.007509226910357,7.658921898205621,0.1166954203743794,0.6455696202531646,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
monthly_mixed_frequency_kalman_em,pseudo,pre_second,DELTA_TS,79,0.38517827867368,0.2634560159149173,-0.0001163398163171,0.9442583513289576,0.5057639722796946,0.5569620253164557,0.9620253164556962,47.0,9.83379158646869e-05,9.67940727647933e-05,0.0002141127235462,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
no_revision,pseudo,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
release_dfm,pseudo,pre_second,DELTA_TS,79,0.3638289418724508,0.2423897292309118,-0.0208150179026292,0.8919207957447961,0.1008826837596651,0.5822784810126582,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,79,0.3613907843737833,0.2380828564067438,-0.0505229537885088,0.8859436918751292,0.0934107290379161,0.5822784810126582,1.0,27.26582278481013,9.391580094036949e-05,9.408940900249592e-05,9.999439979087713e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
standard_dfm,pseudo,pre_second,DELTA_TS,79,0.3671091037446861,0.246532087289017,0.0022361354685869,0.8999620597855265,0.1296798406899702,0.5822784810126582,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
ar,pseudo,pre_third,DELTA_MT,73,3.4562825071803047,1.9906650817424203,0.6527294418742715,1.0,1.0,0.3835616438356164,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
bridge,pseudo,pre_third,DELTA_MT,73,2.198379487517536,1.636056101113421,-0.3606317058902856,0.6360531822703961,0.1946944723692484,0.5205479452054794,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,73,1.4192460175958963,1.0894660206381124,0.3999688064225756,0.410627897067865,0.1262624464311282,0.0,1.0,32.28767123287671,9.252677784245596e-05,9.566001387930951e-05,9.99779538671244e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,73,1.4228151763930843,1.092669084045791,0.4016793489352892,0.4116605553617901,0.1266340606939508,0.2876712328767123,1.0,33.863013698630134,9.340528134533472e-05,9.57270011640068e-05,9.998575420195389e-05,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
midas_umidas,pseudo,pre_third,DELTA_MT,73,15.83505358913055,7.648791267775213,3.5243577046282843,4.58152756790968,0.1149821101707759,0.4520547945205479,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,73,1.473047583069016,1.1403282682762566,0.4411663913771194,0.4261942072179608,0.1309860485775058,0.3698630136986301,0.9315068493150684,45.43835616438356,0.0001001794570772,9.580350089971334e-05,0.0002448888834601,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
no_revision,pseudo,pre_third,DELTA_MT,73,1.4192460175958963,1.0894660206381124,0.3999688064225756,0.410627897067865,0.1262624464311282,0.0,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
release_dfm,pseudo,pre_third,DELTA_MT,73,1.522950101492707,1.1823011079951071,0.7230335199227421,0.440632413099575,0.1397814125982421,0.4657534246575342,1.0,0.0,,,,exact_pseudo_backtest_mature_3y_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/exact_pseudo_backtest_mature_3y_max_iter100,100.0
