model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
no_revision,pseudo,pre_advance,DELTA_SA,0.0,79,0.0,0.5,0,48,0,31,0.3997025316455695,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.1,61,0.0,0.5,0,37,0,24,0.5046213114754097,0.0
no_revision,pseudo,pre_advance,DELTA_SA,0.2,52,0.0,0.5,0,33,0,19,0.5673499999999999,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.0,79,0.0,0.5,0,49,0,30,0.23798607594936708,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.1,51,0.0,0.5,0,34,0,17,0.3465450980392156,0.0
no_revision,pseudo,pre_second,DELTA_TS,0.2,38,0.0,0.5,0,28,0,10,0.41342105263157897,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.0,80,0.0,0.5,0,37,0,43,1.0525517602521295,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.1,74,0.0,0.5,0,34,0,40,1.1342983306491834,0.0
no_revision,pseudo,pre_third,DELTA_MT,0.2,68,0.0,0.5,0,31,0,37,1.220271758125884,0.0
release_dfm,exact,pre_advance,DELTA_SA,0.0,79,0.5949367088607594,0.5124327956989247,43,5,27,4,0.3997025316455695,0.148900690433169
release_dfm,exact,pre_advance,DELTA_SA,0.1,61,0.5901639344262295,0.5084459459459459,33,4,21,3,0.5046213114754097,0.15662673470026237
release_dfm,exact,pre_advance,DELTA_SA,0.2,52,0.6153846153846154,0.518341307814992,29,4,16,3,0.5673499999999999,0.16504596783846395
release_dfm,exact,pre_second,DELTA_TS,0.0,79,0.5822784810126582,0.47585034013605443,45,4,29,1,0.23798607594936708,0.04907269310016818
release_dfm,exact,pre_second,DELTA_TS,0.1,51,0.6274509803921569,0.47058823529411764,32,2,17,0,0.3465450980392156,0.04942632836390113
release_dfm,exact,pre_second,DELTA_TS,0.2,38,0.6842105263157895,0.4642857142857143,26,2,10,0,0.41342105263157897,0.04900450197696161
release_dfm,exact,pre_third,DELTA_MT,0.0,80,0.5,0.5348837209302325,37,0,40,3,1.0525517602521295,0.6730968195386151
release_dfm,exact,pre_third,DELTA_MT,0.1,74,0.5,0.5375,34,0,37,3,1.1342983306491834,0.6849551946280596
release_dfm,exact,pre_third,DELTA_MT,0.2,68,0.5,0.5405405405405406,31,0,34,3,1.220271758125884,0.6878134462352274
release_dfm,pseudo,pre_advance,DELTA_SA,0.0,79,0.5949367088607594,0.5124327956989247,43,5,27,4,0.3997025316455695,0.14927297902243614
release_dfm,pseudo,pre_advance,DELTA_SA,0.1,61,0.5901639344262295,0.5084459459459459,33,4,21,3,0.5046213114754097,0.15690745041092943
release_dfm,pseudo,pre_advance,DELTA_SA,0.2,52,0.6153846153846154,0.518341307814992,29,4,16,3,0.5673499999999999,0.1651532670377583
release_dfm,pseudo,pre_second,DELTA_TS,0.0,79,0.5822784810126582,0.47585034013605443,45,4,29,1,0.23798607594936708,0.04910137173986424
release_dfm,pseudo,pre_second,DELTA_TS,0.1,51,0.6274509803921569,0.47058823529411764,32,2,17,0,0.3465450980392156,0.049469253707542966
release_dfm,pseudo,pre_second,DELTA_TS,0.2,38,0.6842105263157895,0.4642857142857143,26,2,10,0,0.41342105263157897,0.04906599983059128
release_dfm,pseudo,pre_third,DELTA_MT,0.0,80,0.5,0.5348837209302325,37,0,40,3,1.0525517602521295,0.6741162437513303
release_dfm,pseudo,pre_third,DELTA_MT,0.1,74,0.5,0.5375,34,0,37,3,1.1342983306491834,0.6860245308062604
release_dfm,pseudo,pre_third,DELTA_MT,0.2,68,0.5,0.5405405405405406,31,0,34,3,1.220271758125884,0.688772430640036
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.0,79,0.620253164556962,0.5389784946236559,44,4,26,5,0.3997025316455695,0.20695648387726903
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.1,61,0.6229508196721312,0.5427927927927928,34,3,20,4,0.5046213114754097,0.19864584994690013
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.2,52,0.6538461538461539,0.5598086124401913,30,3,15,4,0.5673499999999999,0.2012372671247093
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,0.0,79,0.569620253164557,0.49795918367346936,39,10,24,6,0.23798607594936708,0.007148628387326443
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,0.1,51,0.5686274509803921,0.45588235294117646,27,7,15,2,0.3465450980392156,0.007794940880040689
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,0.2,38,0.631578947368421,0.4928571428571429,22,6,8,2,0.41342105263157897,0.00847520692007333
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,0.0,80,0.425,0.43871778755499685,23,14,32,11,1.0525517602521295,0.005789727590406725
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,0.1,74,0.4189189189189189,0.43161764705882355,20,14,29,11,1.1342983306491834,0.005950322025888293
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,0.2,68,0.39705882352941174,0.41194420226678297,18,13,28,9,1.220271758125884,0.006282850993882925
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,79,0.620253164556962,0.5389784946236559,44,4,26,5,0.3997025316455695,0.20706019525801636
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,61,0.6229508196721312,0.5427927927927928,34,3,20,4,0.5046213114754097,0.19893553627415528
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,52,0.6538461538461539,0.5598086124401913,30,3,15,4,0.5673499999999999,0.20151753363554292
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.0,79,0.569620253164557,0.49795918367346936,39,10,24,6,0.23798607594936708,0.007118199092528102
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.1,51,0.5686274509803921,0.45588235294117646,27,7,15,2,0.3465450980392156,0.007796167570089365
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,0.2,38,0.631578947368421,0.4928571428571429,22,6,8,2,0.41342105263157897,0.008476976460182795
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.0,80,0.425,0.43871778755499685,23,14,32,11,1.0525517602521295,0.005792623371268245
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.1,74,0.4189189189189189,0.43161764705882355,20,14,29,11,1.1342983306491834,0.0059534733109468715
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,0.2,68,0.39705882352941174,0.41194420226678297,18,13,28,9,1.220271758125884,0.006283899926327355
spf,exact,pre_advance,DELTA_SA,0.0,79,0.0,0.5,0,48,0,31,0.3997025316455695,0.0
spf,exact,pre_advance,DELTA_SA,0.1,61,0.0,0.5,0,37,0,24,0.5046213114754097,0.0
spf,exact,pre_advance,DELTA_SA,0.2,52,0.0,0.5,0,33,0,19,0.5673499999999999,0.0
spf,exact,pre_second,DELTA_TS,0.0,79,0.0,0.5,0,49,0,30,0.23798607594936708,0.0
spf,exact,pre_second,DELTA_TS,0.1,51,0.0,0.5,0,34,0,17,0.3465450980392156,0.0
spf,exact,pre_second,DELTA_TS,0.2,38,0.0,0.5,0,28,0,10,0.41342105263157897,0.0
spf,exact,pre_third,DELTA_MT,0.0,80,0.0,0.5,0,37,0,43,1.0525517602521295,0.0
spf,exact,pre_third,DELTA_MT,0.1,74,0.0,0.5,0,34,0,40,1.1342983306491834,0.0
spf,exact,pre_third,DELTA_MT,0.2,68,0.0,0.5,0,31,0,37,1.220271758125884,0.0
spf,pseudo,pre_advance,DELTA_SA,0.0,79,0.0,0.5,0,48,0,31,0.3997025316455695,0.0
spf,pseudo,pre_advance,DELTA_SA,0.1,61,0.0,0.5,0,37,0,24,0.5046213114754097,0.0
spf,pseudo,pre_advance,DELTA_SA,0.2,52,0.0,0.5,0,33,0,19,0.5673499999999999,0.0
spf,pseudo,pre_second,DELTA_TS,0.0,79,0.0,0.5,0,49,0,30,0.23798607594936708,0.0
spf,pseudo,pre_second,DELTA_TS,0.1,51,0.0,0.5,0,34,0,17,0.3465450980392156,0.0
spf,pseudo,pre_second,DELTA_TS,0.2,38,0.0,0.5,0,28,0,10,0.41342105263157897,0.0
spf,pseudo,pre_third,DELTA_MT,0.0,80,0.0,0.5,0,37,0,43,1.0525517602521295,0.0
spf,pseudo,pre_third,DELTA_MT,0.1,74,0.0,0.5,0,34,0,40,1.1342983306491834,0.0
