model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
midas_umidas,exact,pre_advance,DELTA_SA,0.1,2,1.0,1.0,1,0,0,1,0.22589999999999985,0.20277247089452605
midas_umidas,exact,pre_advance,DELTA_SA,0.2,1,1.0,1.0,0,0,0,1,0.3404999999999998,0.3131283419091899
midas_umidas,exact,pre_second,DELTA_TS,0.0,4,0.5,0.5,2,2,0,0,0.13554999999999992,0.2320383818974905
midas_umidas,exact,pre_second,DELTA_TS,0.1,3,0.3333333333333333,0.3333333333333333,1,2,0,0,0.16803333333333326,0.2922624856281496
midas_umidas,exact,pre_second,DELTA_TS,0.2,1,1.0,1.0,1,0,0,0,0.2393999999999998,0.0015542975941484
midas_umidas,exact,pre_third,DELTA_MT,0.0,4,0.0,0.0,0,2,2,0,0.5086,2.1505305078141967
midas_umidas,exact,pre_third,DELTA_MT,0.1,4,0.0,0.0,0,2,2,0,0.5086,2.1505305078141967
midas_umidas,exact,pre_third,DELTA_MT,0.2,4,0.0,0.0,0,2,2,0,0.5086,2.1505305078141967
midas_umidas,pseudo,pre_advance,DELTA_SA,0.0,4,0.75,0.8333333333333333,2,1,0,1,0.13862499999999994,0.511127621807569
midas_umidas,pseudo,pre_advance,DELTA_SA,0.1,2,1.0,1.0,1,0,0,1,0.22589999999999985,0.19622080189014007
midas_umidas,pseudo,pre_advance,DELTA_SA,0.2,1,1.0,1.0,0,0,0,1,0.3404999999999998,0.3161627026921536
midas_umidas,pseudo,pre_second,DELTA_TS,0.0,4,0.25,0.25,1,3,0,0,0.13554999999999992,0.23332317394069535
midas_umidas,pseudo,pre_second,DELTA_TS,0.1,3,0.0,0.0,0,3,0,0,0.16803333333333326,0.29153766564329614
midas_umidas,pseudo,pre_second,DELTA_TS,0.2,1,0.0,0.0,0,1,0,0,0.2393999999999998,3.7562781915134735e-05
midas_umidas,pseudo,pre_third,DELTA_MT,0.0,4,0.0,0.0,0,2,2,0,0.5086,2.2783541601248585
midas_umidas,pseudo,pre_third,DELTA_MT,0.1,4,0.0,0.0,0,2,2,0,0.5086,2.2783541601248585
midas_umidas,pseudo,pre_third,DELTA_MT,0.2,4,0.0,0.0,0,2,2,0,0.5086,2.2783541601248585
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.0,4,0.75,0.5,3,0,1,0,0.13862499999999994,0.0926977562593834
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.1,2,0.5,0.5,1,0,1,0,0.22589999999999985,0.09092518904537164
monthly_mixed_frequency_kalman_em,exact,pre_advance,DELTA_SA,0.2,1,0.0,0.0,0,0,1,0,0.3404999999999998,0.1329160301602709
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.0,4,0.5,0.5,2,2,0,0,0.13554999999999992,0.05804403329341415
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.1,3,0.6666666666666666,0.6666666666666666,2,1,0,0,0.16803333333333326,0.06205029513596714
monthly_mixed_frequency_kalman_em,exact,pre_second,DELTA_TS,0.2,1,0.0,0.0,0,1,0,0,0.2393999999999998,0.0380932337185777
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.0,4,0.0,0.0,0,2,2,0,0.5086,0.06798846899960276
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.1,4,0.0,0.0,0,2,2,0,0.5086,0.06798846899960276
monthly_mixed_frequency_kalman_em,exact,pre_third,DELTA_MT,0.2,4,0.0,0.0,0,2,2,0,0.5086,0.06798846899960276
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.0,4,0.75,0.5,3,0,1,0,0.13862499999999994,0.0919762418785162
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.1,2,0.5,0.5,1,0,1,0,0.22589999999999985,0.08972052961370455
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,DELTA_SA,0.2,1,0.0,0.0,0,0,1,0,0.3404999999999998,0.1324365151345532
