model_id,timing_mode,checkpoint_id,revision_target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count,run_label,source_dir,inferred_max_iter
release_dfm,pseudo,pre_second,DELTA_TS,79,0.3775381969118769,0.2513149892917493,-0.0120242918175155,0.9255288138450164,0.2398734390841386,0.5822784810126582,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,79,0.3618626116800406,0.2390745163244072,-0.0519118665932893,0.8871003689230994,0.0974089250431072,0.4936708860759494,0.9873417721518988,38.68354430379747,9.740989521438628e-05,9.68422886296936e-05,0.0001783216245401,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
spf,pseudo,pre_second,DELTA_TS,79,0.3613823734957444,0.237986075949367,-0.0544341772151898,0.8859230727429768,0.0909537041511906,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
standard_dfm,pseudo,pre_second,DELTA_TS,79,0.4023511711361728,0.2717582427513846,0.0090063622728864,0.9863574208300202,0.8621107818039526,0.5822784810126582,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
ar,pseudo,pre_third,DELTA_MT,80,3.029600437848392,1.7654017002683489,0.3284006384956069,1.0,1.0,0.4625,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
bridge,pseudo,pre_third,DELTA_MT,80,1.9653080627902275,1.4891696702152246,-0.0857089349934891,0.648702065869115,0.1938867361111667,0.4625,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.032005,0.4418842591767559,0.0884496247801764,0.0,1.0,28.2125,8.708905336485016e-05,9.121312829572856e-05,9.981323665303591e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,80,1.340391963052475,1.0571818251116485,-0.030426706759239,0.4424319280876573,0.0886541041342545,0.3875,1.0,29.675,8.951591531984815e-05,9.112888651416018e-05,9.97017538521422e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
midas_umidas,pseudo,pre_third,DELTA_MT,80,7.8417267009178495,5.413922239510515,1.7588847863957788,2.5883699391352764,0.0013343991675986,0.4875,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
monthly_mixed_frequency_kalman_em,pseudo,pre_third,DELTA_MT,80,1.3775975864038277,1.0959565846931707,0.0140204210174649,0.4547126311422739,0.0938910991406813,0.4,1.0,52.0625,9.778048428227754e-05,9.78495134189199e-05,9.998924336358033e-05,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
no_revision,pseudo,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.032005,0.4418842591767559,0.0884496247801764,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
release_dfm,pseudo,pre_third,DELTA_MT,80,1.5395517021493728,1.16918419737144,0.5463177259802163,0.5081698836968598,0.1171775024230523,0.5,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,80,1.3404216630330064,1.0573082239535974,-0.0304378860693188,0.442441731354174,0.0886548631392506,0.3875,0.975,39.0125,0.0001055132198151,9.63783983164775e-05,0.0007826241086972,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
spf,pseudo,pre_third,DELTA_MT,80,1.338732745080212,1.05551,-0.032005,0.4418842591767559,0.0884496247801764,0.0,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
standard_dfm,pseudo,pre_third,DELTA_MT,80,1.5846236613905922,1.2350995332013217,0.3340767192183643,0.5230470796063076,0.1134057584143196,0.4875,1.0,0.0,,,,0.0,0.0,sensitivity_k3_max_iter100,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/sensitivity_k3_max_iter100,100
