model_id,timing_mode,checkpoint_id,target_id,n_runs,run_labels,max_iters,rmse_min,rmse_max,rmse_range,last_run_rmse,last_run_convergence_rate,last_run_median_relative_llf_improvement
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,0.6312514733849359,0.6312514733849359,0.0,0.6312514733849359,1.0,9.360424446168236e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,0.3721319800981654,0.3721319800981654,0.0,0.3721319800981654,1.0,9.420912353946584e-05
monthly_mixed_frequency_kalman_em,exact,pre_advance,A,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,3.725297676313165,3.725297676313165,0.0,3.725297676313165,1.0,9.564925750676356e-05
monthly_mixed_frequency_kalman_em,exact,pre_second,S,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,0.5947350900660556,0.5947350900660556,0.0,0.5947350900660556,1.0,9.556488853305474e-05
monthly_mixed_frequency_kalman_em,exact,pre_third,T,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,0.3692109763462673,0.3692109763462673,0.0,0.3692109763462673,1.0,9.58633252191384e-05
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,3.728626854574327,3.728626854574327,0.0,3.728626854574327,1.0,9.588151803920288e-05
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,0.593239557455956,0.593239557455956,0.0,0.593239557455956,1.0,9.545835475240666e-05
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,0.368722636715976,0.368722636715976,0.0,0.368722636715976,1.0,9.565707395391208e-05
revision_dfm_kalman_em,exact,pre_advance,A,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,3.3827862430691154,3.3827862430691154,0.0,3.3827862430691154,1.0,9.298978049113814e-05
revision_dfm_kalman_em,exact,pre_second,S,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,0.6949709053483214,0.6949709053483214,0.0,0.6949709053483214,1.0,9.366961233923149e-05
revision_dfm_kalman_em,exact,pre_third,T,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,0.3730632960286779,0.3730632960286779,0.0,0.3730632960286779,1.0,9.321138048461089e-05
revision_dfm_kalman_em,pseudo,pre_advance,A,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,3.38000284694541,3.38000284694541,0.0,3.38000284694541,1.0,9.301033021482924e-05
revision_dfm_kalman_em,pseudo,pre_second,S,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,0.6946533920278625,0.6946533920278625,0.0,0.6946533920278625,1.0,9.36398934987327e-05
revision_dfm_kalman_em,pseudo,pre_third,T,2,sensitivity_midas_lags4_max_iter100;sensitivity_midas_lags9_max_iter100,100;100,0.3729824226779347,0.3729824226779347,0.0,0.3729824226779347,1.0,9.321137515550144e-05
