model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
release_dfm,pseudo,pre_advance,DELTA_SA,0.2,51,0.6274509803921569,0.5320723684210527,29,3,16,3,0.5549509803921567,0.13923463676377004
release_dfm,pseudo,pre_second,DELTA_TS,0.0,77,0.5844155844155844,0.4847517730496454,44,3,29,1,0.2351532467532467,0.04819656392986852
release_dfm,pseudo,pre_second,DELTA_TS,0.1,49,0.6326530612244898,0.484375,31,1,17,0,0.3465244897959183,0.04806242845378135
release_dfm,pseudo,pre_second,DELTA_TS,0.2,36,0.6944444444444444,0.4807692307692308,25,1,10,0,0.4171083333333333,0.047128751353140735
release_dfm,pseudo,pre_third,DELTA_MT,0.0,78,0.5256410256410257,0.5144736842105263,38,2,35,3,1.0207653846153844,0.4756514858183843
release_dfm,pseudo,pre_third,DELTA_MT,0.1,73,0.5068493150684932,0.5127627627627628,34,2,34,3,1.0881534246575342,0.4766520985163434
release_dfm,pseudo,pre_third,DELTA_MT,0.2,66,0.5303030303030303,0.5165441176470589,33,1,30,2,1.1870863636363636,0.4781913897616354
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.0,77,0.6753246753246753,0.5893617021276596,46,1,24,6,0.39431818181818185,0.17826348078290424
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.1,60,0.6666666666666666,0.5833333333333334,36,0,20,4,0.4930366666666667,0.1777796481203054
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.2,51,0.7058823529411765,0.6052631578947368,32,0,15,4,0.5549509803921567,0.17728324396101658
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,0.0,77,0.5714285714285714,0.5102836879432624,37,10,23,7,0.2351532467532467,0.0060624071308498
